Zeit;Kanal A;Kanal B;(A-B)/1000
(s);(V);(V);(mA)

3,23002591;0,00000000;0,56757500;-0,56757500
3,23069258;0,00000000;0,56757500;-0,56757500
3,23135925;0,00000000;0,56757500;-0,56757500
3,23202593;0,00000000;0,56757500;-0,56757500
3,23269260;0,00000000;0,56757500;-0,56757500
3,23335927;0,00000000;0,56757500;-0,56757500
3,23402594;0,00000000;0,56757500;-0,56757500
3,23469261;0,00000000;0,55705580;-0,55705580
3,23535929;0,00000000;0,56757500;-0,56757500
3,23602596;0,00000000;0,56757500;-0,56757500
3,23669263;0,00000000;0,56757500;-0,56757500
3,23735930;0,00000000;0,56757500;-0,56757500
3,23802598;0,00000000;0,56757500;-0,56757500
3,23869265;0,00000000;0,56757500;-0,56757500
3,23935932;0,00000000;0,56757500;-0,56757500
3,24002599;0,00000000;0,56757500;-0,56757500
3,24069266;0,00000000;0,56757500;-0,56757500
3,24135934;0,00000000;0,56757500;-0,56757500
3,24202601;0,00000000;0,57806350;-0,57806350
3,24269268;0,00000000;0,57806350;-0,57806350
3,24335935;0,00000000;0,56757500;-0,56757500
3,24402602;0,00000000;0,56757500;-0,56757500
3,24469270;0,00000000;0,56757500;-0,56757500
3,24535937;0,00000000;0,56757500;-0,56757500
3,24602604;0,00000000;0,57806350;-0,57806350
3,24669271;0,00000000;0,57806350;-0,57806350
3,24735938;0,00000000;0,56757500;-0,56757500
3,24802606;0,00000000;0,56757500;-0,56757500
3,24869273;0,00000000;0,54653670;-0,54653670
3,24935940;0,00000000;0,56757500;-0,56757500
3,25002607;0,00000000;0,56757500;-0,56757500
3,25069274;0,00000000;0,56757500;-0,56757500
3,25135942;0,00000000;0,56757500;-0,56757500
3,25202609;0,00000000;0,55705580;-0,55705580
3,25269276;0,00000000;0,56757500;-0,56757500
3,25335943;0,00000000;0,56757500;-0,56757500
3,25402610;0,00000000;0,56757500;-0,56757500
3,25469278;0,00000000;0,56757500;-0,56757500
3,25535945;0,00000000;0,56757500;-0,56757500
3,25602612;0,00000000;0,55705580;-0,55705580
3,25669279;0,00000000;0,56757500;-0,56757500
3,25735946;0,00000000;0,56757500;-0,56757500
3,25802614;0,00000000;0,56757500;-0,56757500
3,25869281;0,00000000;0,56757500;-0,56757500
3,25935948;0,00000000;0,56757500;-0,56757500
3,26002615;0,00000000;0,56757500;-0,56757500
3,26069282;0,00000000;0,56757500;-0,56757500
3,26135950;0,00000000;0,56757500;-0,56757500
3,26202617;0,00000000;0,56757500;-0,56757500
3,26269284;0,00000000;0,56757500;-0,56757500
3,26335951;0,00000000;0,56757500;-0,56757500
3,26402618;0,00000000;0,56757500;-0,56757500
3,26469286;0,00000000;0,56757500;-0,56757500
3,26535953;0,00000000;0,55705580;-0,55705580
3,26602620;0,00000000;0,55705580;-0,55705580
3,26669287;0,00000000;0,56757500;-0,56757500
3,26735954;0,00000000;0,54653670;-0,54653670
3,26802622;0,00000000;0,56757500;-0,56757500
3,26869289;0,00000000;0,56757500;-0,56757500
3,26935956;0,00000000;0,56757500;-0,56757500
3,27002623;0,00000000;0,56757500;-0,56757500
3,27069290;0,00000000;0,56757500;-0,56757500
3,27135958;0,00000000;0,56757500;-0,56757500
3,27202625;0,00000000;0,56757500;-0,56757500
3,27269292;0,00000000;0,56757500;-0,56757500
3,27335959;0,00000000;0,54653670;-0,54653670
3,27402626;0,00000000;0,56757500;-0,56757500
3,27469294;0,00000000;0,56757500;-0,56757500
3,27535961;0,00000000;0,56757500;-0,56757500
3,27602628;0,00000000;0,56757500;-0,56757500
3,27669295;0,00000000;0,56757500;-0,56757500
3,27735962;0,00000000;0,56757500;-0,56757500
3,27802630;0,00000000;0,56757500;-0,56757500
3,27869297;0,00000000;0,56757500;-0,56757500
3,27935964;0,00000000;0,56757500;-0,56757500
3,28002631;0,00000000;0,56757500;-0,56757500
3,28069298;0,00000000;0,56757500;-0,56757500
3,28135966;0,00000000;0,56757500;-0,56757500
3,28202633;0,00000000;0,55705580;-0,55705580
3,28269300;0,00000000;0,57806350;-0,57806350
3,28335967;0,00000000;0,56757500;-0,56757500
3,28402634;0,00000000;0,56757500;-0,56757500
3,28469302;0,00000000;0,56757500;-0,56757500
3,28535969;0,00000000;0,56757500;-0,56757500
3,28602636;0,00000000;0,56757500;-0,56757500
3,28669303;0,00000000;0,56757500;-0,56757500
3,28735970;0,00000000;0,56757500;-0,56757500
3,28802638;0,00000000;0,56757500;-0,56757500
3,28869305;0,00000000;0,56757500;-0,56757500
3,28935972;0,00000000;0,56757500;-0,56757500
3,29002639;0,00000000;0,56757500;-0,56757500
3,29069306;0,00000000;0,56757500;-0,56757500
3,29135974;0,00000000;0,56757500;-0,56757500
3,29202641;0,00000000;0,56757500;-0,56757500
3,29269308;0,00000000;0,56757500;-0,56757500
3,29335975;0,00000000;0,55705580;-0,55705580
3,29402642;0,00000000;0,55705580;-0,55705580
3,29469310;0,00000000;0,56757500;-0,56757500
3,29535977;0,00000000;0,56757500;-0,56757500
3,29602644;0,00000000;0,56757500;-0,56757500
3,29669311;0,00000000;0,56757500;-0,56757500
3,29735978;0,00000000;0,56757500;-0,56757500
3,29802646;0,00000000;0,56757500;-0,56757500
3,29869313;0,00000000;0,55705580;-0,55705580
3,29935980;0,00000000;0,56757500;-0,56757500
3,30002647;0,00000000;0,56757500;-0,56757500
3,30069314;0,00000000;0,56757500;-0,56757500
3,30135982;0,00000000;0,56757500;-0,56757500
3,30202649;0,00000000;0,55705580;-0,55705580
3,30269316;0,00000000;0,56757500;-0,56757500
3,30335983;0,00000000;0,57806350;-0,57806350
3,30402650;0,00000000;0,56757500;-0,56757500
3,30469318;0,00000000;0,56757500;-0,56757500
3,30535985;0,00000000;0,55705580;-0,55705580
3,30602652;0,00000000;0,56757500;-0,56757500
3,30669319;0,00000000;0,56757500;-0,56757500
3,30735986;0,00000000;0,56757500;-0,56757500
3,30802654;0,00000000;0,56757500;-0,56757500
3,30869321;0,00000000;0,56757500;-0,56757500
3,30935988;0,00000000;0,56757500;-0,56757500
3,31002655;0,00000000;0,55705580;-0,55705580
3,31069322;0,00000000;0,56757500;-0,56757500
3,31135990;0,00000000;0,56757500;-0,56757500
3,31202657;0,00000000;0,55705580;-0,55705580
3,31269324;0,00000000;0,57806350;-0,57806350
3,31335991;0,00000000;0,54653670;-0,54653670
3,31402658;0,00000000;0,56757500;-0,56757500
3,31469326;0,00000000;0,56757500;-0,56757500
3,31535993;0,00000000;0,57806350;-0,57806350
3,31602660;0,00000000;0,56757500;-0,56757500
3,31669327;0,00000000;0,56757500;-0,56757500
3,31735994;0,00000000;0,56757500;-0,56757500
3,31802662;0,00000000;0,56757500;-0,56757500
3,31869329;0,00000000;0,56757500;-0,56757500
3,31935996;0,00000000;0,56757500;-0,56757500
3,32002663;0,00000000;0,55705580;-0,55705580
3,32069330;0,00000000;0,56757500;-0,56757500
3,32135998;0,00000000;0,56757500;-0,56757500
3,32202665;0,00000000;0,57806350;-0,57806350
3,32269332;0,00000000;0,55705580;-0,55705580
3,32335999;0,00000000;0,57806350;-0,57806350
3,32402666;0,00000000;0,56757500;-0,56757500
3,32469334;0,00000000;0,56757500;-0,56757500
3,32536001;0,00000000;0,56757500;-0,56757500
3,32602668;0,00000000;0,56757500;-0,56757500
3,32669335;0,00000000;0,56757500;-0,56757500
3,32736003;0,00000000;0,56757500;-0,56757500
3,32802670;0,00000000;0,56757500;-0,56757500
3,32869337;0,00000000;0,56757500;-0,56757500
3,32936004;0,00000000;0,56757500;-0,56757500
3,33002671;0,00000000;0,56757500;-0,56757500
3,33069339;0,00000000;0,56757500;-0,56757500
3,33136006;0,00000000;0,56757500;-0,56757500
3,33202673;0,00000000;0,56757500;-0,56757500
3,33269340;0,00000000;0,55705580;-0,55705580
3,33336007;0,00000000;0,55705580;-0,55705580
3,33402675;0,00000000;0,56757500;-0,56757500
3,33469342;0,00000000;0,56757500;-0,56757500
3,33536009;0,00000000;0,56757500;-0,56757500
3,33602676;0,00000000;0,56757500;-0,56757500
3,33669343;0,00000000;0,55705580;-0,55705580
3,33736011;0,00000000;0,56757500;-0,56757500
3,33802678;0,00000000;0,56757500;-0,56757500
3,33869345;0,00000000;0,56757500;-0,56757500
3,33936012;0,00000000;0,56757500;-0,56757500
3,34002679;0,00000000;0,55705580;-0,55705580
3,34069347;0,00000000;0,56757500;-0,56757500
3,34136014;0,00000000;0,56757500;-0,56757500
3,34202681;0,00000000;0,56757500;-0,56757500
3,34269348;0,00000000;0,56757500;-0,56757500
3,34336015;0,00000000;0,56757500;-0,56757500
3,34402683;0,00000000;0,56757500;-0,56757500
3,34469350;0,00000000;0,56757500;-0,56757500
3,34536017;0,00000000;0,56757500;-0,56757500
3,34602684;0,00000000;0,56757500;-0,56757500
3,34669351;0,00000000;0,55705580;-0,55705580
3,34736019;0,00000000;0,57806350;-0,57806350
3,34802686;0,00000000;0,56757500;-0,56757500
3,34869353;0,00000000;0,56757500;-0,56757500
3,34936020;0,00000000;0,56757500;-0,56757500
3,35002687;0,00000000;0,56757500;-0,56757500
3,35069355;0,00000000;0,56757500;-0,56757500
3,35136022;0,00000000;0,56757500;-0,56757500
3,35202689;0,00000000;0,56757500;-0,56757500
3,35269356;0,00000000;0,56757500;-0,56757500
3,35336023;0,00000000;0,56757500;-0,56757500
3,35402691;0,00000000;0,52552900;-0,52552900
3,35469358;0,00000000;0,56757500;-0,56757500
3,35536025;0,00000000;0,55705580;-0,55705580
3,35602692;0,00000000;0,55705580;-0,55705580
3,35669359;0,00000000;0,57806350;-0,57806350
3,35736027;0,00000000;0,56757500;-0,56757500
3,35802694;0,00000000;0,56757500;-0,56757500
3,35869361;0,00000000;0,56757500;-0,56757500
3,35936028;0,00000000;0,56757500;-0,56757500
3,36002695;0,00000000;0,56757500;-0,56757500
3,36069363;0,00000000;0,56757500;-0,56757500
3,36136030;0,00000000;0,56757500;-0,56757500
3,36202697;0,00000000;0,57806350;-0,57806350
3,36269364;0,00000000;0,56757500;-0,56757500
3,36336031;0,00000000;0,56757500;-0,56757500
3,36402699;0,00000000;0,56757500;-0,56757500
3,36469366;0,00000000;0,56757500;-0,56757500
3,36536033;0,00000000;0,56757500;-0,56757500
3,36602700;0,00000000;0,56757500;-0,56757500
3,36669367;0,00000000;0,55705580;-0,55705580
3,36736035;0,00000000;0,56757500;-0,56757500
3,36802702;0,00000000;0,57806350;-0,57806350
3,36869369;0,00000000;0,56757500;-0,56757500
3,36936036;0,00000000;0,56757500;-0,56757500
3,37002703;0,00000000;0,56757500;-0,56757500
3,37069371;0,00000000;0,56757500;-0,56757500
3,37136038;0,00000000;0,55705580;-0,55705580
3,37202705;0,00000000;0,56757500;-0,56757500
3,37269372;0,00000000;0,56757500;-0,56757500
3,37336039;0,00000000;0,56757500;-0,56757500
3,37402707;0,00000000;0,56757500;-0,56757500
3,37469374;0,00000000;0,56757500;-0,56757500
3,37536041;0,00000000;0,56757500;-0,56757500
3,37602708;0,00000000;0,56757500;-0,56757500
3,37669375;0,00000000;0,55705580;-0,55705580
3,37736043;0,00000000;0,56757500;-0,56757500
3,37802710;0,00000000;0,55705580;-0,55705580
3,37869377;0,00000000;0,56757500;-0,56757500
3,37936044;0,00000000;0,55705580;-0,55705580
3,38002711;0,00000000;0,56757500;-0,56757500
3,38069379;0,00000000;0,56757500;-0,56757500
3,38136046;0,00000000;0,56757500;-0,56757500
3,38202713;0,00000000;0,56757500;-0,56757500
3,38269380;0,00000000;0,56757500;-0,56757500
3,38336047;0,00000000;0,56757500;-0,56757500
3,38402715;0,00000000;0,56757500;-0,56757500
3,38469382;0,00000000;0,56757500;-0,56757500
3,38536049;0,00000000;0,56757500;-0,56757500
3,38602716;0,00000000;0,55705580;-0,55705580
3,38669383;0,00000000;0,56757500;-0,56757500
3,38736051;0,00000000;0,56757500;-0,56757500
3,38802718;0,00000000;0,56757500;-0,56757500
3,38869385;0,00000000;0,56757500;-0,56757500
3,38936052;0,00000000;0,56757500;-0,56757500
3,39002719;0,00000000;0,56757500;-0,56757500
3,39069387;0,00000000;0,56757500;-0,56757500
3,39136054;0,00000000;0,56757500;-0,56757500
3,39202721;0,00000000;0,56757500;-0,56757500
3,39269388;0,00000000;0,56757500;-0,56757500
3,39336055;0,00000000;0,56757500;-0,56757500
3,39402723;0,00000000;0,56757500;-0,56757500
3,39469390;0,00000000;0,56757500;-0,56757500
3,39536057;0,00000000;0,56757500;-0,56757500
3,39602724;0,00000000;0,56757500;-0,56757500
3,39669391;0,00000000;0,55705580;-0,55705580
3,39736059;0,00000000;0,56757500;-0,56757500
3,39802726;0,00000000;0,56757500;-0,56757500
3,39869393;0,00000000;0,56757500;-0,56757500
3,39936060;0,00000000;0,55705580;-0,55705580
3,40002727;0,00000000;0,56757500;-0,56757500
3,40069395;0,00000000;0,56757500;-0,56757500
3,40136062;0,00000000;0,56757500;-0,56757500
3,40202729;0,00000000;0,56757500;-0,56757500
3,40269396;0,00000000;0,56757500;-0,56757500
3,40336063;0,00000000;0,56757500;-0,56757500
3,40402731;0,00000000;0,56757500;-0,56757500
3,40469398;0,00000000;0,56757500;-0,56757500
3,40536065;0,00000000;0,56757500;-0,56757500
3,40602732;0,00000000;0,56757500;-0,56757500
3,40669399;0,00000000;0,56757500;-0,56757500
3,40736067;0,00000000;0,56757500;-0,56757500
3,40802734;0,00000000;0,56757500;-0,56757500
3,40869401;0,00000000;0,58858270;-0,58858270
3,40936068;0,00000000;0,55705580;-0,55705580
3,41002735;0,00000000;0,56757500;-0,56757500
3,41069403;0,00000000;0,55705580;-0,55705580
3,41136070;0,10549950;0,56757500;-0,46207550
3,41202737;0,00000000;0,56757500;-0,56757500
3,41269404;0,00000000;0,56757500;-0,56757500
3,41336071;0,00000000;0,56757500;-0,56757500
3,41402739;0,00000000;0,56757500;-0,56757500
3,41469406;0,00000000;0,56757500;-0,56757500
3,41536073;0,00000000;0,56757500;-0,56757500
3,41602740;0,00000000;0,55705580;-0,55705580
3,41669407;0,00000000;0,56757500;-0,56757500
3,41736075;0,00000000;0,57806350;-0,57806350
3,41802742;0,00000000;0,56757500;-0,56757500
3,41869409;0,00000000;0,56757500;-0,56757500
3,41936076;0,00000000;0,56757500;-0,56757500
3,42002744;0,00000000;0,56757500;-0,56757500
3,42069411;0,00000000;0,56757500;-0,56757500
3,42136078;0,00000000;0,56757500;-0,56757500
3,42202745;0,00000000;0,56757500;-0,56757500
3,42269412;0,00000000;0,56757500;-0,56757500
3,42336080;0,00000000;0,56757500;-0,56757500
3,42402747;0,00000000;0,56757500;-0,56757500
3,42469414;0,00000000;0,55705580;-0,55705580
3,42536081;0,00000000;0,56757500;-0,56757500
3,42602748;0,00000000;0,55705580;-0,55705580
3,42669416;0,00000000;0,56757500;-0,56757500
3,42736083;0,00000000;0,56757500;-0,56757500
3,42802750;0,00000000;0,56757500;-0,56757500
3,42869417;0,00000000;0,56757500;-0,56757500
3,42936084;0,00000000;0,57806350;-0,57806350
3,43002752;0,00000000;0,55705580;-0,55705580
3,43069419;0,00000000;0,57806350;-0,57806350
3,43136086;0,00000000;0,56757500;-0,56757500
3,43202753;0,00000000;0,56757500;-0,56757500
3,43269420;0,00000000;0,56757500;-0,56757500
3,43336088;0,00000000;0,56757500;-0,56757500
3,43402755;0,00000000;0,56757500;-0,56757500
3,43469422;0,00000000;0,55705580;-0,55705580
3,43536089;0,00000000;0,56757500;-0,56757500
3,43602756;0,00000000;0,56757500;-0,56757500
3,43669424;0,00000000;0,55705580;-0,55705580
3,43736091;0,00000000;0,56757500;-0,56757500
3,43802758;0,00000000;0,56757500;-0,56757500
3,43869425;0,00000000;0,56757500;-0,56757500
3,43936092;0,00000000;0,56757500;-0,56757500
3,44002760;0,00000000;0,56757500;-0,56757500
3,44069427;0,00000000;0,56757500;-0,56757500
3,44136094;0,00000000;0,55705580;-0,55705580
3,44202761;0,00000000;0,56757500;-0,56757500
3,44269428;0,00000000;0,56757500;-0,56757500
3,44336096;0,00000000;0,55705580;-0,55705580
3,44402763;0,00000000;0,56757500;-0,56757500
3,44469430;0,00000000;0,58858270;-0,58858270
3,44536097;0,00000000;0,55705580;-0,55705580
3,44602764;0,00000000;0,56757500;-0,56757500
3,44669432;0,00000000;0,56757500;-0,56757500
3,44736099;0,00000000;0,56757500;-0,56757500
3,44802766;0,00000000;0,56757500;-0,56757500
3,44869433;0,00000000;0,56757500;-0,56757500
3,44936100;0,00000000;0,56757500;-0,56757500
3,45002768;0,00000000;0,56757500;-0,56757500
3,45069435;0,00000000;0,56757500;-0,56757500
3,45136102;0,00000000;0,56757500;-0,56757500
3,45202769;0,00000000;0,56757500;-0,56757500
3,45269436;0,00000000;0,56757500;-0,56757500
3,45336104;0,00000000;0,56757500;-0,56757500
3,45402771;0,00000000;0,57806350;-0,57806350
3,45469438;0,00000000;0,56757500;-0,56757500
3,45536105;0,00000000;0,55705580;-0,55705580
3,45602772;0,00000000;0,57806350;-0,57806350
3,45669440;0,00000000;0,54653670;-0,54653670
3,45736107;0,00000000;0,56757500;-0,56757500
3,45802774;0,00000000;0,56757500;-0,56757500
3,45869441;0,00000000;0,59910180;-0,59910180
3,45936108;0,00000000;0,56757500;-0,56757500
3,46002776;0,00000000;0,56757500;-0,56757500
3,46069443;0,00000000;0,56757500;-0,56757500
3,46136110;0,00000000;0,56757500;-0,56757500
3,46202777;0,00000000;0,56757500;-0,56757500
3,46269444;0,00000000;0,56757500;-0,56757500
3,46336112;0,00000000;0,56757500;-0,56757500
3,46402779;0,00000000;0,56757500;-0,56757500
3,46469446;0,00000000;0,55705580;-0,55705580
3,46536113;0,00000000;0,57806350;-0,57806350
3,46602780;0,00000000;0,56757500;-0,56757500
3,46669448;0,00000000;0,57806350;-0,57806350
3,46736115;0,00000000;0,56757500;-0,56757500
3,46802782;0,00000000;0,56757500;-0,56757500
3,46869449;0,00000000;0,56757500;-0,56757500
3,46936116;0,00000000;0,56757500;-0,56757500
3,47002784;0,00000000;0,56757500;-0,56757500
3,47069451;0,00000000;0,56757500;-0,56757500
3,47136118;0,00000000;0,57806350;-0,57806350
3,47202785;0,00000000;0,56757500;-0,56757500
3,47269452;0,00000000;0,56757500;-0,56757500
3,47336120;0,00000000;0,56757500;-0,56757500
3,47402787;0,00000000;0,56757500;-0,56757500
3,47469454;0,00000000;0,56757500;-0,56757500
3,47536121;0,00000000;0,56757500;-0,56757500
3,47602788;0,00000000;0,55705580;-0,55705580
3,47669456;0,00000000;0,55705580;-0,55705580
3,47736123;0,00000000;0,56757500;-0,56757500
3,47802790;0,00000000;0,59910180;-0,59910180
3,47869457;0,00000000;0,56757500;-0,56757500
3,47936124;0,00000000;0,56757500;-0,56757500
3,48002792;0,00000000;0,56757500;-0,56757500
3,48069459;0,00000000;0,56757500;-0,56757500
3,48136126;0,00000000;0,57806350;-0,57806350
3,48202793;0,00000000;0,56757500;-0,56757500
3,48269460;0,00000000;0,57806350;-0,57806350
3,48336128;0,00000000;0,56757500;-0,56757500
3,48402795;0,00000000;0,55705580;-0,55705580
3,48469462;0,00000000;0,56757500;-0,56757500
3,48536129;0,00000000;0,56757500;-0,56757500
3,48602796;0,00000000;0,56757500;-0,56757500
3,48669464;0,00000000;0,59910180;-0,59910180
3,48736131;-0,10549950;0,54653670;-0,65203620
3,48802798;0,00000000;0,55705580;-0,55705580
3,48869465;0,00000000;0,56757500;-0,56757500
3,48936132;0,00000000;0,56757500;-0,56757500
3,49002800;0,00000000;0,56757500;-0,56757500
3,49069467;0,00000000;0,55705580;-0,55705580
3,49136134;0,00000000;0,56757500;-0,56757500
3,49202801;0,00000000;0,56757500;-0,56757500
3,49269468;0,00000000;0,56757500;-0,56757500
3,49336136;0,00000000;0,56757500;-0,56757500
3,49402803;0,00000000;0,56757500;-0,56757500
3,49469470;0,00000000;0,56757500;-0,56757500
3,49536137;0,00000000;0,56757500;-0,56757500
3,49602804;0,00000000;0,57806350;-0,57806350
3,49669472;0,00000000;0,56757500;-0,56757500
3,49736139;0,00000000;0,57806350;-0,57806350
3,49802806;0,00000000;0,56757500;-0,56757500
3,49869473;0,00000000;0,57806350;-0,57806350
3,49936140;0,00000000;0,57806350;-0,57806350
3,50002808;0,00000000;0,55705580;-0,55705580
3,50069475;0,00000000;0,56757500;-0,56757500
3,50136142;0,00000000;0,56757500;-0,56757500
3,50202809;0,00000000;0,56757500;-0,56757500
3,50269476;0,00000000;0,55705580;-0,55705580
3,50336144;0,00000000;0,56757500;-0,56757500
3,50402811;0,00000000;0,56757500;-0,56757500
3,50469478;0,00000000;0,56757500;-0,56757500
3,50536145;0,00000000;0,56757500;-0,56757500
3,50602812;0,00000000;0,56757500;-0,56757500
3,50669480;0,00000000;0,56757500;-0,56757500
3,50736147;0,00000000;0,55705580;-0,55705580
3,50802814;0,00000000;0,55705580;-0,55705580
3,50869481;0,00000000;0,56757500;-0,56757500
3,50936149;0,00000000;0,55705580;-0,55705580
3,51002816;0,00000000;0,56757500;-0,56757500
