# Time,Input,Output
0.0,0.0,0.0
1e-06,1.0,0.002066115702479339
2e-06,1.0,0.004127962570862646
3e-06,1.0,0.006185549425055078
4e-06,1.0,0.008238885066738848
4.9999999999999996e-06,1.0,0.010287978279410876
6e-06,1.0,0.012332837828420358
7e-06,1.0,0.014373472461006266
8e-06,1.0,0.016409890906334764
9e-06,1.0,0.018442101875536552
9.999999999999999e-06,1.0,0.02047011406174412
1.1e-05,1.0,0.022493936140128946
1.2e-05,1.0,0.024513576767938597
1.3e-05,1.0,0.026529044584533763
1.4e-05,1.0,0.02854034821142522
1.4999999999999999e-05,1.0,0.030547496252310704
1.6e-05,1.0,0.03255049729311171
1.7e-05,1.0,0.03454935990201024
1.8e-05,1.0,0.03654409262948542
1.8999999999999998e-05,1.0,0.03853470400835012
1.9999999999999998e-05,1.0,0.04052120255378741
2.1e-05,1.0,0.042503596763387025
2.2e-05,1.0,0.044481895117181675
2.3e-05,1.0,0.046456106077683364
2.4e-05,1.0,0.048426238089919554
2.4999999999999998e-05,1.0,0.050392299581469305
2.6e-05,1.0,0.052354298962499324
2.7e-05,1.0,0.05431224462579994
2.8e-05,1.0,0.056266144946821015
2.9e-05,1.0,0.058216008283707744
2.9999999999999997e-05,1.0,0.06016184297733645
3.1e-05,1.0,0.06210365735135021
3.2e-05,1.0,0.06404145971219452
3.2999999999999996e-05,1.0,0.0659752583491528
3.4e-05,1.0,0.0679050615343818
3.5e-05,1.0,0.06983087752294712
3.6e-05,1.0,0.07175271455285837
3.7e-05,1.0,0.07367058084510453
3.7999999999999995e-05,1.0,0.07558448460368902
3.9e-05,1.0,0.07749443401566486
3.9999999999999996e-05,1.0,0.07940043725116969
4.1e-05,1.0,0.08130250246346066
4.2e-05,1.0,0.08320063778894937
4.2999999999999995e-05,1.0,0.08509485134723666
4.4e-05,1.0,0.08698515124114731
4.4999999999999996e-05,1.0,0.08887154555676477
4.6e-05,1.0,0.09075404236346565
4.7e-05,1.0,0.09263264971395435
4.8e-05,1.0,0.09450737564429743
4.9e-05,1.0,0.09637822817395797
4.9999999999999996e-05,1.0,0.09824521530582994
5.1e-05,1.0,0.10010834502627244
5.2e-05,1.0,0.10196762530514378
5.3e-05,1.0,0.10382306409583564
5.4e-05,1.0,0.10567466933530706
5.4999999999999995e-05,1.0,0.10752244894411842
5.6e-05,1.0,0.10936641082646528
5.6999999999999996e-05,1.0,0.11120656287021224
5.8e-05,1.0,0.11304291294692667
5.9e-05,1.0,0.11487546891191236
5.9999999999999995e-05,1.0,0.11670423860424312
6.1e-05,1.0,0.11852922984679631
6.2e-05,1.0,0.1203504504462864
6.3e-05,1.0,0.1221679081932982
6.4e-05,1.0,0.12398161086232032
6.5e-05,1.0,0.12579156621177834
6.599999999999999e-05,1.0,0.12759778198406804
6.7e-05,1.0,0.12940026590558856
6.8e-05,1.0,0.13119902568677536
6.9e-05,1.0,0.13299406902213323
7e-05,1.0,0.1347854035902693
7.099999999999999e-05,1.0,0.13657303705392576
7.2e-05,1.0,0.13835697706001268
7.3e-05,1.0,0.14013723123964075
7.4e-05,1.0,0.14191380720815389
7.5e-05,1.0,0.14368671256516183
7.599999999999999e-05,1.0,0.14545595489457264
7.7e-05,1.0,0.14722154176462515
7.8e-05,1.0,0.14898348072792136
7.9e-05,1.0,0.1507417793214587
7.999999999999999e-05,1.0,0.1524964450666623
8.099999999999999e-05,1.0,0.1542474854694171
8.2e-05,1.0,0.1559949080201001
8.3e-05,1.0,0.1577387201936123
8.4e-05,1.0,0.1594789294494106
8.499999999999999e-05,1.0,0.16121554323153992
8.599999999999999e-05,1.0,0.16294856896866483
8.7e-05,1.0,0.16467801407410146
8.8e-05,1.0,0.16640388594584918
8.9e-05,1.0,0.1681261919666222
8.999999999999999e-05,1.0,0.16984493950388124
9.099999999999999e-05,1.0,0.17156013590986494
9.2e-05,1.0,0.1732717885216214
9.3e-05,1.0,0.17497990466103952
9.4e-05,1.0,0.17668449163488034
9.499999999999999e-05,1.0,0.17838555673480827
9.6e-05,1.0,0.1800831072374223
9.7e-05,1.0,0.1817771504042871
9.8e-05,1.0,0.18346769348196418
9.9e-05,1.0,0.18515474370204274
9.999999999999999e-05,1.0,0.18683830828117073
0.000101,1.0,0.18851839442108564
0.000102,1.0,0.19019500930864536
0.000103,1.0,0.1918681601158589
0.000104,1.0,0.19353785399991702
0.00010499999999999999,1.0,0.19520409810322295
0.000106,1.0,0.19686689955342287
0.000107,1.0,0.19852626546343644
0.000108,1.0,0.20018220293148717
0.00010899999999999999,1.0,0.20183471904113284
0.00010999999999999999,1.0,0.20348382086129577
0.000111,1.0,0.20512951544629307
0.000112,1.0,0.20677180983586682
0.000113,1.0,0.2084107110552142
0.00011399999999999999,1.0,0.21004622611501744
0.00011499999999999999,1.0,0.211678362011474
0.000116,1.0,0.21330712572632632
0.000117,1.0,0.21493252422689174
0.000118,1.0,0.21655456446609236
0.00011899999999999999,1.0,0.21817325338248472
0.00011999999999999999,1.0,0.21978859790028948
0.000121,1.0,0.2214006049294211
0.000122,1.0,0.22300928136551731
0.00012299999999999998,1.0,0.2246146340899687
0.000124,1.0,0.2262166699699481
0.000125,1.0,0.22781539585843993
0.000126,1.0,0.2294108185942696
0.000127,1.0,0.23100294500213264
0.000128,1.0,0.23259178189262408
0.000129,1.0,0.2341773360622674
0.00013,1.0,0.2357596142935437
0.00013099999999999999,1.0,0.23733862335492065
0.00013199999999999998,1.0,0.23891437000088153
0.000133,1.0,0.24048686097195407
0.000134,1.0,0.24205610299473926
0.000135,1.0,0.2436221027819402
0.000136,1.0,0.2451848670323907
0.000137,1.0,0.2467444024310841
0.000138,1.0,0.24830071564920167
0.000139,1.0,0.2498538133441413
0.00014,1.0,0.251403702159546
0.00014099999999999998,1.0,0.25295038872533204
0.00014199999999999998,1.0,0.2544938796577177
0.000143,1.0,0.25603418155925134
0.000144,1.0,0.2575713010188396
0.000145,1.0,0.25910524461177586
0.000146,1.0,0.26063601889976806
0.000147,1.0,0.26216363043096685
0.000148,1.0,0.26368808573999375
0.000149,1.0,0.26520939134796895
0.00015,1.0,0.26672755376253926
0.00015099999999999998,1.0,0.2682425794779059
0.00015199999999999998,1.0,0.2697544749748524
0.000153,1.0,0.27126324672077207
0.000154,1.0,0.2727689011696961
0.000155,1.0,0.2742714447623207
0.000156,1.0,0.2757708839260349
0.000157,1.0,0.277267225074948
