time,input_v,output_v
2.871999999999999987e-03,4.359999999999999432e+00,4.280766857688785842e-01
2.873999999999999819e-03,4.369999999999998330e+00,4.286233447653035600e-01
2.876000000000000084e-03,4.379999999999999005e+00,4.291699718076389392e-01
2.877999999999999916e-03,4.389999999999998792e+00,4.297165681231754353e-01
2.880000000000000181e-03,4.400000000000002132e+00,4.302631349560437357e-01
2.882000000000000013e-03,4.410000000000000142e+00,4.308096735671380073e-01
2.883999999999999845e-03,4.419999999999999929e+00,4.313561852340390690e-01
2.886000000000000110e-03,4.430000000000000604e+00,4.319026712509372867e-01
2.887999999999999942e-03,4.439999999999999503e+00,4.324491329285552466e-01
2.890000000000000208e-03,4.450000000000001066e+00,4.329955715940699834e-01
2.892000000000000039e-03,4.459999999999999076e+00,4.335419885910350990e-01
2.893999999999999871e-03,4.469999999999998863e+00,4.340883852793024911e-01
2.896000000000000137e-03,4.479999999999999538e+00,4.346347630349440827e-01
2.897999999999999968e-03,4.489999999999998437e+00,4.351811232501728299e-01
2.899999999999999800e-03,4.500000000000000000e+00,4.357274673332639514e-01
2.902000000000000066e-03,4.510000000000000675e+00,4.362737967084757695e-01
2.903999999999999897e-03,4.519999999999999574e+00,4.368201128159701074e-01
2.906000000000000163e-03,4.530000000000001137e+00,4.373664171117329080e-01
2.907999999999999995e-03,4.539999999999999147e+00,4.379127110674942425e-01
2.909999999999999826e-03,4.549999999999998934e+00,4.384589961706483741e-01
2.912000000000000092e-03,4.559999999999999609e+00,4.390052739241733781e-01
2.913999999999999924e-03,4.569999999999998508e+00,4.395515458465509284e-01
2.916000000000000189e-03,4.580000000000000071e+00,4.400978134716855839e-01
2.918000000000000021e-03,4.590000000000000746e+00,4.406440783488240198e-01
2.919999999999999853e-03,4.599999999999999645e+00,4.411903420424741484e-01
2.922000000000000118e-03,4.610000000000001208e+00,4.417366061323240167e-01
2.923999999999999950e-03,4.619999999999999218e+00,4.422828722131605939e-01
2.926000000000000215e-03,4.630000000000000782e+00,4.428291418947882807e-01
2.928000000000000047e-03,4.639999999999999680e+00,4.433754168019475861e-01
2.929999999999999879e-03,4.649999999999998579e+00,4.439216985742332477e-01
2.932000000000000144e-03,4.660000000000000142e+00,4.444679888660126865e-01
2.933999999999999976e-03,4.669999999999998153e+00,4.450142893463439053e-01
2.935999999999999808e-03,4.679999999999999716e+00,4.455606016988936657e-01
2.938000000000000073e-03,4.690000000000001279e+00,4.461069276218552204e-01
2.939999999999999905e-03,4.699999999999999289e+00,4.466532688278662677e-01
2.942000000000000171e-03,4.710000000000000853e+00,4.471996270439265730e-01
2.944000000000000002e-03,4.719999999999999751e+00,4.477460040113154793e-01
2.945999999999999834e-03,4.729999999999998650e+00,4.482924014855096395e-01
2.948000000000000100e-03,4.740000000000000213e+00,4.488388212361003604e-01
2.949999999999999931e-03,4.749999999999998224e+00,4.493852650467110577e-01
2.952000000000000197e-03,4.759999999999999787e+00,4.499317347149144886e-01
2.954000000000000029e-03,4.770000000000001350e+00,4.504782320521501515e-01
2.955999999999999860e-03,4.779999999999999361e+00,4.510247588836413524e-01
2.958000000000000126e-03,4.790000000000000924e+00,4.515713170483125483e-01
2.959999999999999958e-03,4.799999999999999822e+00,4.521179083987063030e-01
2.961999999999999789e-03,4.809999999999998721e+00,4.526645348009005754e-01
2.964000000000000055e-03,4.820000000000000284e+00,4.532111981344256746e-01
2.965999999999999887e-03,4.829999999999998295e+00,4.537579002921813265e-01
2.968000000000000152e-03,4.839999999999999858e+00,4.543046431803536289e-01
2.969999999999999984e-03,4.849999999999998757e+00,4.548514287183322291e-01
2.971999999999999816e-03,4.859999999999999432e+00,4.553982588386271679e-01
2.974000000000000081e-03,4.870000000000000995e+00,4.559451354867859463e-01
2.975999999999999913e-03,4.879999999999999893e+00,4.564920606213105914e-01
2.978000000000000178e-03,4.890000000000000568e+00,4.570390362135745010e-01
2.980000000000000010e-03,4.900000000000000355e+00,4.575860642477395657e-01
2.981999999999999842e-03,4.909999999999998366e+00,4.581331467206731789e-01
2.984000000000000107e-03,4.919999999999999929e+00,4.586802856418653040e-01
2.985999999999999939e-03,4.929999999999998828e+00,4.592274830333454849e-01
2.988000000000000204e-03,4.939999999999999503e+00,4.597747409296000787e-01
2.990000000000000036e-03,4.949999999999999289e+00,4.603220613774892667e-01
2.991999999999999868e-03,4.959999999999999964e+00,4.608694464361642318e-01
2.994000000000000133e-03,4.970000000000000639e+00,4.614168981769845024e-01
2.995999999999999965e-03,4.980000000000000426e+00,4.619644186834350741e-01
2.997999999999999797e-03,4.989999999999998437e+00,4.625120100510437537e-01
3.000000000000000062e-03,0.000000000000000000e+00,4.630596743872985588e-01
3.001999999999999894e-03,9.999999999998898659e-03,4.636074138115651722e-01
3.004000000000000160e-03,2.000000000000001776e-02,4.641552304550043972e-01
3.005999999999999991e-03,2.999999999999891642e-02,4.647031263987290717e-01
3.007999999999999823e-03,3.999999999999781508e-02,4.652511036743215977e-01
3.010000000000000089e-03,5.000000000000115463e-02,4.657991642643469765e-01
3.011999999999999920e-03,6.000000000000005329e-02,4.663473101028617895e-01
3.014000000000000186e-03,7.000000000000117240e-02,4.668955430759187952e-01
3.016000000000000018e-03,8.000000000000007105e-02,4.674438650220675284e-01
3.017999999999999849e-03,8.999999999999896971e-02,4.679922777328504591e-01
3.020000000000000115e-03,1.000000000000000888e-01,4.685407829532952095e-01
3.021999999999999947e-03,1.099999999999989875e-01,4.690893823824027753e-01
3.024000000000000212e-03,1.200000000000001066e-01,4.696380776736313045e-01
3.026000000000000044e-03,1.299999999999990052e-01,4.701868704353763251e-01
3.027999999999999876e-03,1.400000000000001243e-01,4.707357622314465861e-01
3.030000000000000141e-03,1.500000000000012434e-01,4.712847545815360140e-01
3.031999999999999973e-03,1.600000000000001421e-01,4.718338489616918374e-01
3.033999999999999805e-03,1.699999999999990408e-01,4.723830468047788278e-01
3.036000000000000070e-03,1.800000000000001599e-01,4.729323495009393197e-01
3.037999999999999902e-03,1.899999999999990585e-01,4.734817583980498457e-01
3.040000000000000167e-03,2.000000000000001776e-01,4.740312748021734968e-01
3.041999999999999999e-03,2.099999999999990763e-01,4.745808999780088966e-01
3.043999999999999831e-03,2.199999999999979750e-01,4.751306351493350677e-01
3.046000000000000096e-03,2.299999999999990941e-01,4.756804814994527453e-01
3.047999999999999928e-03,2.400000000000002132e-01,4.762304401716219715e-01
3.050000000000000194e-03,2.500000000000013323e-01,4.767805122694958042e-01
3.052000000000000025e-03,2.600000000000002309e-01,4.773306988575508059e-01
3.053999999999999857e-03,2.699999999999991296e-01,4.778810009615133692e-01
3.056000000000000123e-03,2.800000000000002487e-01,4.784314195687828231e-01
3.057999999999999954e-03,2.899999999999991473e-01,4.789819556288509306e-01
3.059999999999999786e-03,2.999999999999980460e-01,4.795326100537175562e-01
3.062000000000000052e-03,3.099999999999991651e-01,4.800833837183031694e-01
3.063999999999999883e-03,3.199999999999980638e-01,4.806342774608577395e-01
3.066000000000000149e-03,3.300000000000014033e-01,4.811852920833659675e-01
3.067999999999999981e-03,3.400000000000003020e-01,4.817364283519494084e-01
3.069999999999999812e-03,3.499999999999992006e-01,4.822876869972649305e-01
3.072000000000000078e-03,3.600000000000003197e-01,4.828390687148998994e-01
3.073999999999999910e-03,3.699999999999992184e-01,4.833905741657639754e-01
3.076000000000000175e-03,3.800000000000003375e-01,4.839422039764775807e-01
3.078000000000000007e-03,3.899999999999992362e-01,4.844939587397570913e-01
3.079999999999999839e-03,3.999999999999981348e-01,4.850458390147966981e-01
3.082000000000000104e-03,4.099999999999992539e-01,4.855978453276469375e-01
3.083999999999999936e-03,4.200000000000003730e-01,4.861499781715902246e-01
3.086000000000000201e-03,4.300000000000014921e-01,4.867022380075129440e-01
3.088000000000000033e-03,4.400000000000003908e-01,4.872546252642744880e-01
3.089999999999999865e-03,4.499999999999992895e-01,4.878071403390729643e-01
3.092000000000000130e-03,4.600000000000004086e-01,4.883597835978080171e-01
3.093999999999999962e-03,4.699999999999993072e-01,4.889125553754404829e-01
3.095999999999999794e-03,4.799999999999982059e-01,4.894654559763486068e-01
3.098000000000000059e-03,4.899999999999993250e-01,4.900184856746818141e-01
3.099999999999999891e-03,4.999999999999982236e-01,4.905716447147109305e-01
3.102000000000000157e-03,5.100000000000015632e-01,4.911249333111755155e-01
3.103999999999999988e-03,5.200000000000004619e-01,4.916783516496283646e-01
3.105999999999999820e-03,5.299999999999993605e-01,4.922318998867769024e-01
3.108000000000000086e-03,5.400000000000004796e-01,4.927855781508215238e-01
3.109999999999999917e-03,5.499999999999993783e-01,4.933393865417913804e-01
3.112000000000000183e-03,5.600000000000004974e-01,4.938933251318767259e-01
3.114000000000000015e-03,5.699999999999993960e-01,4.944473939657589856e-01
3.115999999999999846e-03,5.799999999999982947e-01,4.950015930609373838e-01
3.118000000000000112e-03,5.899999999999994138e-01,4.955559224080531844e-01
3.119999999999999944e-03,5.999999999999983125e-01,4.961103819712108787e-01
3.122000000000000209e-03,6.100000000000016520e-01,4.966649716882966525e-01
3.124000000000000041e-03,6.200000000000005507e-01,4.972196914712940785e-01
3.125999999999999873e-03,6.299999999999994493e-01,4.977745412065970876e-01
3.128000000000000138e-03,6.400000000000005684e-01,4.983295207553201656e-01
3.129999999999999970e-03,6.499999999999994671e-01,4.988846299536058293e-01
3.131999999999999802e-03,6.599999999999983658e-01,4.994398686129294940e-01
3.134000000000000067e-03,6.699999999999994849e-01,4.999952365204015647e-01
3.135999999999999899e-03,6.799999999999983835e-01,5.005507334390669749e-01
3.138000000000000164e-03,6.899999999999995026e-01,5.011063591082022262e-01
3.139999999999999996e-03,7.000000000000006217e-01,5.016621132436093200e-01
3.141999999999999828e-03,7.099999999999995204e-01,5.022179955379079130e-01
3.144000000000000093e-03,7.200000000000006395e-01,5.027740056608239749e-01
3.145999999999999925e-03,7.299999999999995381e-01,5.033301432594768920e-01
3.148000000000000190e-03,7.400000000000006573e-01,5.038864079586630185e-01
3.150000000000000022e-03,7.499999999999995559e-01,5.044427993611375616e-01
3.151999999999999854e-03,7.599999999999984546e-01,5.049993170478935811e-01
3.154000000000000119e-03,7.699999999999995737e-01,5.055559605784387678e-01
3.155999999999999951e-03,7.799999999999984723e-01,5.061127294910692243e-01
3.158000000000000217e-03,7.900000000000018119e-01,5.066696233031415808e-01
3.160000000000000048e-03,8.000000000000007105e-01,5.072266415113422244e-01
3.161999999999999880e-03,8.099999999999996092e-01,5.077837835919540854e-01
3.164000000000000146e-03,8.200000000000007283e-01,5.083410490011214256e-01
3.165999999999999977e-03,8.299999999999996270e-01,5.088984371751119617e-01
3.167999999999999809e-03,8.399999999999985256e-01,5.094559475305766583e-01
3.170000000000000075e-03,8.499999999999996447e-01,5.100135794648074095e-01
3.171999999999999906e-03,8.599999999999985434e-01,5.105713323559923911e-01
3.174000000000000172e-03,8.699999999999996625e-01,5.111292055634689691e-01
3.176000000000000004e-03,8.800000000000007816e-01,5.116871984279742769e-01
3.177999999999999835e-03,8.899999999999996803e-01,5.122453102718939055e-01
3.180000000000000101e-03,9.000000000000007994e-01,5.128035403995082619e-01
3.181999999999999933e-03,9.099999999999996980e-01,5.133618880972361520e-01
3.184000000000000198e-03,9.200000000000008171e-01,5.139203526338771422e-01
3.186000000000000030e-03,9.299999999999997158e-01,5.144789332608510346e-01
3.187999999999999862e-03,9.399999999999986144e-01,5.150376292124352329e-01
3.190000000000000127e-03,9.499999999999997335e-01,5.155964397060005533e-01
3.191999999999999959e-03,9.599999999999986322e-01,5.161553639422439277e-01
3.193999999999999791e-03,9.699999999999975309e-01,5.167144011054201069e-01
3.196000000000000056e-03,9.800000000000008704e-01,5.172735503635702559e-01
3.197999999999999888e-03,9.899999999999997691e-01,5.178328108687492159e-01
3.200000000000000153e-03,1.000000000000000888e+00,5.183921817572504365e-01
3.201999999999999985e-03,1.009999999999999787e+00,5.189516621498285742e-01
3.203999999999999817e-03,1.019999999999998685e+00,5.195112511519207610e-01
3.206000000000000082e-03,1.029999999999999805e+00,5.200709478538652064e-01
3.207999999999999914e-03,1.039999999999998703e+00,5.206307513311179136e-01
3.210000000000000180e-03,1.049999999999999822e+00,5.211906606444679513e-01
3.212000000000000011e-03,1.059999999999998721e+00,5.217506748402499506e-01
3.213999999999999843e-03,1.069999999999999840e+00,5.223107929505554914e-01
3.216000000000000109e-03,1.080000000000000959e+00,5.228710139934417134e-01
3.217999999999999940e-03,1.089999999999999858e+00,5.234313369731385945e-01
3.220000000000000206e-03,1.100000000000000977e+00,5.239917608802543425e-01
3.222000000000000038e-03,1.109999999999999876e+00,5.245522846919785653e-01
3.223999999999999869e-03,1.119999999999998774e+00,5.251129073722835550e-01
3.226000000000000135e-03,1.129999999999999893e+00,5.256736278721242384e-01
3.227999999999999967e-03,1.139999999999998792e+00,5.262344451296356862e-01
3.229999999999999798e-03,1.149999999999997691e+00,5.267953580703290672e-01
3.232000000000000064e-03,1.160000000000001030e+00,5.273563656072857153e-01
3.233999999999999896e-03,1.169999999999999929e+00,5.279174666413497530e-01
3.236000000000000161e-03,1.180000000000001048e+00,5.284786600613182728e-01
3.237999999999999993e-03,1.189999999999999947e+00,5.290399447441301861e-01
3.239999999999999825e-03,1.199999999999998845e+00,5.296013195550532959e-01
3.242000000000000090e-03,1.209999999999999964e+00,5.301627833478693708e-01
3.243999999999999922e-03,1.219999999999998863e+00,5.307243349650581088e-01
3.246000000000000187e-03,1.229999999999999982e+00,5.312859732379784372e-01
3.248000000000000019e-03,1.239999999999998881e+00,5.318476969870488125e-01
3.249999999999999851e-03,1.250000000000000000e+00,5.324095050219258551e-01
3.252000000000000116e-03,1.260000000000001119e+00,5.329713961416808754e-01
3.253999999999999948e-03,1.270000000000000018e+00,5.335333691349749552e-01
3.256000000000000213e-03,1.280000000000001137e+00,5.340954227802325871e-01
3.258000000000000045e-03,1.290000000000000036e+00,5.346575558458132038e-01
3.259999999999999877e-03,1.299999999999998934e+00,5.352197670901814863e-01
3.262000000000000142e-03,1.310000000000000053e+00,5.357820552620761179e-01
3.263999999999999974e-03,1.319999999999998952e+00,5.363444191006765394e-01
3.265999999999999806e-03,1.329999999999997851e+00,5.369068573357683727e-01
3.268000000000000071e-03,1.339999999999998970e+00,5.374693686879074006e-01
3.269999999999999903e-03,1.350000000000000089e+00,5.380319518685815483e-01
3.272000000000000169e-03,1.360000000000001208e+00,5.385946055803720878e-01
3.274000000000000000e-03,1.370000000000000107e+00,5.391573285171121777e-01
3.275999999999999832e-03,1.379999999999999005e+00,5.397201193640451811e-01
3.278000000000000098e-03,1.390000000000000124e+00,5.402829767979804299e-01
3.279999999999999930e-03,1.399999999999999023e+00,5.408458994874479897e-01
3.282000000000000195e-03,1.410000000000000142e+00,5.414088860928519820e-01
3.284000000000000027e-03,1.419999999999999041e+00,5.419719352666219070e-01
3.285999999999999859e-03,1.429999999999997939e+00,5.425350456533633015e-01
3.288000000000000124e-03,1.440000000000001279e+00,5.430982158900062862e-01
3.289999999999999956e-03,1.450000000000000178e+00,5.436614446059532257e-01
3.291999999999999788e-03,1.459999999999999076e+00,5.442247304232242788e-01
3.294000000000000053e-03,1.470000000000000195e+00,5.447880719566021712e-01
